restaurant_name,area,parking_id,hour,day_of_week,is_weekend,occupied_slots,total_slots,occupancy_rate,is_peak_hour,status
Just Eat,indiranagar,1605,20,3,0,185,251,0.7379238206318947,1,Busy
Udupi Vaibhav,marathahalli,568,15,2,0,7,145,0.05,0,Available
Nagappa Naidu Hotel,hsr,2611,18,3,0,196,246,0.7998948146796495,1,Full
Namaste,"byresandra,tavarekere,madiwala",2792,7,4,0,157,266,0.593673855173351,1,Busy
Kritunga Restaurant,bellandur,1821,20,5,1,80,86,0.9374294754961696,1,Full
Addhuri Udupi Bhojana,banashankari,778,9,4,0,193,205,0.9435782191822154,1,Full
Atithi Aharadhama,sarjapur road,985,0,6,1,10,209,0.05,0,Available
Citrus Cafe - Lemon Tree Premier,brigade road,2290,9,4,0,128,145,0.8880216105450449,1,Full
The Big Spoon,brookefield,1127,22,4,0,171,239,0.7192507512477975,0,Busy
Meghana Foods,indiranagar,362,1,1,0,9,188,0.05,0,Available
Cold Smith Ice Creams,bellandur,1068,11,2,0,44,133,0.3319651825918977,0,Available
Zaitoon Lassi Cafe,jp nagar,561,8,2,0,93,121,0.7695820168992328,1,Busy
Tall Blonde French,marathahalli,787,18,4,0,170,221,0.7718477326898354,1,Busy
Chaithanya Xpress,indiranagar,393,8,2,0,252,295,0.8547676483538336,1,Full
Aishwarya,whitefield,693,20,0,0,197,270,0.7312771435886448,1,Busy
Lemon - The Lounge Bar,marathahalli,1331,10,6,1,197,226,0.8754291920838386,1,Full
Cup Shup,old airport road,1555,18,1,0,137,175,0.7834152417488025,1,Full
Thran,kalyan nagar,828,11,6,1,17,74,0.23627540611371972,0,Available
Om Shiva Shakthi Chats Centre,banashankari,2089,0,3,0,9,180,0.05,0,Available
Chung Wah,whitefield,2458,9,4,0,81,92,0.8879373282956503,1,Full
La Casa Brewery And Kitchen,bellandur,205,12,1,0,174,289,0.6051205964841344,0,Busy
Hatti Kaapi,indiranagar,2018,1,0,0,31,190,0.1666312500909212,0,Available
Udupi Deluxe,marathahalli,1933,12,3,0,167,219,0.7662591292853951,0,Busy
Wood Fire Pizza,kalyan nagar,1786,9,4,0,191,296,0.6474193271209403,1,Busy
Sufi Restaurant & Cafe,kalyan nagar,1785,8,4,0,72,97,0.7522435347664345,1,Busy
Rashtrakutas,"byresandra,tavarekere,madiwala",2165,4,6,1,70,299,0.23441094030473725,0,Available
Donne Biryani House,hsr,217,0,2,0,6,136,0.05,0,Available
The Ocean Kitchen,bannerghatta road,2305,0,5,1,19,281,0.06855957376906122,0,Available
ReFresh Juice Junction,"byresandra,tavarekere,madiwala",460,3,5,1,24,152,0.16120608932518965,0,Available
The Kabab Studio - Goldfinch Hotel,malleshwaram,849,8,0,0,229,255,0.8983390509282595,1,Full
New Taj Biryani Centre,kalyan nagar,1364,19,0,0,203,269,0.7548461113955505,1,Busy
Taste Of Tibet,brigade road,2200,15,0,0,67,283,0.24024898053083582,0,Available
Coffee Bike,bellandur,1316,19,5,1,73,73,1.0,1,Full
Ronnie's Kitchen,"byresandra,tavarekere,madiwala",2561,16,1,0,85,180,0.4738899663797579,0,Available
Tandoor Nation,bannerghatta road,1627,18,4,0,235,268,0.8778858050781796,1,Full
Gobi Corner,rajajinagar,724,3,2,0,17,163,0.1085318142565024,0,Available
Ice Burg,jayanagar,2546,1,1,0,11,227,0.05,0,Available
Mahalakshmi Refreshments,malleshwaram,2789,4,4,0,13,278,0.05,0,Available
Kumbakonam Degree Coffee,brigade road,1676,19,6,1,267,282,0.9492514105265757,1,Full
Mega Bite,whitefield,795,2,5,1,35,226,0.15683982208886837,0,Available
Status,bannerghatta road,263,22,3,0,125,170,0.7401598592946429,0,Busy
Shiv Shankar Hotel,electronic city,1657,0,6,1,35,196,0.1800450092536139,0,Available
Indulge Cupcakes,marathahalli,1470,5,5,1,12,241,0.05,0,Available
Brown Crust Cafe,indiranagar,1998,5,6,1,45,205,0.22019476177229186,0,Available
Agent Jack's Bar,kalyan nagar,538,9,1,0,138,192,0.7201939372685586,1,Busy
InAzia - Sheraton Grand Bengaluru Whitefield Hotel &...,whitefield,66,17,2,0,203,275,0.7416028728047649,1,Busy
Third Wave Coffee Roasters,brookefield,160,15,6,1,108,294,0.3700200206251694,0,Available
Cold Smith Ice Creams,bellandur,234,17,2,0,272,278,0.9795667489783965,1,Full
What's In A Name,"byresandra,tavarekere,madiwala",1835,10,6,1,217,217,1.0,1,Full
Toast And Salad,new bel road,637,12,5,1,213,240,0.8886723059136182,0,Full
Kesar Sweet Shop and Fast Food,kalyan nagar,1097,16,3,0,76,271,0.2816803381279612,0,Available
Akshaya Grand,"byresandra,tavarekere,madiwala",2630,13,4,0,218,283,0.773450564848055,0,Busy
FOOD ADDA,banashankari,1874,1,1,0,54,290,0.18876554258738362,0,Available
Cafe Coffee Day The Lounge,indiranagar,2636,19,4,0,205,275,0.7479332374442809,1,Busy
The Whitefield Arms Pub & Microbrewery,whitefield,326,13,6,1,153,153,1.0,0,Full
Namma Biriyani,"byresandra,tavarekere,madiwala",99,2,4,0,9,77,0.12300707591914022,0,Available
Delicious Ice Cream Parlour,indiranagar,2096,7,3,0,116,195,0.5997743089091395,1,Busy
Waffle Magic,"byresandra,tavarekere,madiwala",1350,5,0,0,31,187,0.16659242520544615,0,Available
Kolkata Kati Roll,new bel road,1646,13,5,1,76,88,0.8701586610614456,0,Full
U.P. Dhaba,brookefield,219,2,2,0,52,286,0.18389405004696124,0,Available
Indiana Burgers,marathahalli,195,2,1,0,7,157,0.05,0,Available
Chinita Real Mexican Food,indiranagar,1694,13,0,0,131,198,0.6641698246053969,0,Busy
New Paratha Corner,brookefield,1595,10,3,0,139,196,0.7099845767028304,1,Busy
Chez Mariannick,brookefield,505,0,0,0,28,198,0.14395012306202265,0,Available
Bisi Thindi,frazer town,2443,18,3,0,170,199,0.8578936503512115,1,Full
Rich Bowl,old airport road,2249,16,2,0,93,271,0.3457772866151886,0,Available
Matteo Coffea,indiranagar,586,9,3,0,140,142,0.9874492433347537,1,Full
Bhavani Military Hotel,frazer town,1003,18,6,1,246,275,0.8964403981170953,1,Full
Godhavari,marathahalli,2103,14,3,0,55,71,0.7868741655592513,0,Full
99 Variety Dosa and Pav Bhaji,"byresandra,tavarekere,madiwala",23,22,0,0,133,271,0.49082991238606855,0,Available
Off D' Hook,marathahalli,1186,9,0,0,171,220,0.7812900297525598,1,Full
Food Memories,bannerghatta road,2598,5,3,0,23,137,0.16955377575657776,0,Available
Nalukettu,kalyan nagar,1591,6,3,0,81,128,0.6349102110743144,0,Busy
Rekha Restaurant,brookefield,332,19,6,1,144,167,0.8676033052335816,1,Full
Kairali Restaurant,electronic city,481,0,6,1,21,201,0.1078400748141933,0,Available
Spicy Fingers,malleshwaram,2544,23,0,0,26,60,0.448212625331919,0,Available
Sri Vishnu Park,koramangala 5th block,2690,1,0,0,18,290,0.06429707991933906,0,Available
Bake and Fry,frazer town,2476,3,5,1,56,279,0.2040383163519786,0,Available
Bangalore Food Cafe,brookefield,1249,0,3,0,25,165,0.15752050161065664,0,Available
Sri Durga Chats and Juice,rajajinagar,2313,8,5,1,56,57,0.9930665721381208,1,Full
Kloudish Kitchen,kalyan nagar,557,4,2,0,16,158,0.10497736871809601,0,Available
Wood Castle,sarjapur road,504,23,6,1,203,295,0.6907063158628176,0,Busy
Food Coma,indiranagar,2232,23,1,0,121,227,0.5339678860526553,0,Busy
18+ Ice Cafe,kalyan nagar,2299,18,4,0,155,183,0.8498828420202535,1,Full
Bengaluru Cafe,new bel road,2656,15,5,1,31,81,0.387097294438939,0,Available
Ur Cutlet Factory,hsr,1363,18,0,0,203,245,0.8292018847992799,1,Full
Gulp The Pulp,"byresandra,tavarekere,madiwala",230,13,2,0,140,210,0.667396515733242,0,Busy
Eshanya,basavanagudi,1626,17,4,0,127,226,0.5646657080128756,1,Busy
Maa Durga Restaurant,brookefield,654,5,6,1,53,237,0.22471527117536955,0,Available
Annapoorani,indiranagar,2132,19,4,0,186,255,0.7321162543991596,1,Busy
Cilantro,"byresandra,tavarekere,madiwala",1968,23,4,0,151,295,0.5137224235956879,0,Busy
Sri Ganesh Fruit Juice Centre,"byresandra,tavarekere,madiwala",2182,21,6,1,82,108,0.7593478911913993,0,Busy
Hotel Annapoorna,bannerghatta road,2490,17,5,1,76,89,0.857798736008087,1,Full
Singh Da Dhaba,"byresandra,tavarekere,madiwala",378,17,1,0,143,162,0.8859936384046623,1,Full
Manchow,bellandur,1120,15,4,0,42,117,0.36170059495766976,0,Available
Draggers CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,kammanahalli,602,1,4,0,39,233,0.16835693232004778,0,Available
Simply Indian,bannerghatta road,2675,10,6,1,222,276,0.8064044288799463,1,Full
Pallavi Restaurant,electronic city,2470,21,4,0,103,143,0.72119439853864,0,Busy
Hatti Punjab Di,brigade road,722,1,2,0,24,197,0.12612505312338562,0,Available
Caprese - Shangri-La Hotel,lavelle road,1667,10,6,1,165,183,0.9060722860753795,1,Full
La Mensa,whitefield,1959,14,4,0,112,153,0.7343388467342251,0,Busy
Maa Bargabhima Restaurant,whitefield,56,7,2,0,90,244,0.37237647671016805,1,Available
New Chickpete Donne Biryani,malleshwaram,1164,11,6,1,111,288,0.38586528114806706,0,Available
Kusum Rolls,new bel road,16,15,0,0,37,191,0.19706284918179284,0,Available
Kaifu,malleshwaram,373,12,1,0,147,253,0.5847329714156465,0,Busy
Suvarna Sree Food Paradise,kalyan nagar,93,20,3,0,129,206,0.6277640813782109,1,Busy
Patiala Highway,"byresandra,tavarekere,madiwala",2750,13,2,0,248,299,0.8312688374989925,0,Full
Hungry Monster,hsr,2453,4,4,0,11,227,0.05,0,Available
The Andhra Bhojanam,brookefield,644,19,5,1,177,177,1.0,1,Full
BanBay,church street,718,21,1,0,151,277,0.5464198536947702,0,Busy
Five Star Cafe,indiranagar,132,11,5,1,40,234,0.1742642042407053,0,Available
Sagar Hotel,malleshwaram,998,13,6,1,174,244,0.716347556005134,0,Busy
Shake The Shake,"byresandra,tavarekere,madiwala",1433,16,3,0,119,282,0.42358116200069384,0,Available
Siddique Kabab Centre,brigade road,23,22,0,0,158,271,0.5844101822063332,0,Busy
Urban Tamaasha,indiranagar,2,1,0,0,8,169,0.05,0,Available
La Boulangerie - Le Meridien,lavelle road,1211,10,1,0,170,204,0.8360018225852788,1,Full
Hotel Nalapaka,malleshwaram,36,11,1,0,61,176,0.35017827361675447,0,Available
Cafe Jezve,kammanahalli,2042,1,1,0,51,244,0.2117398815902461,0,Available
Sri Srinivas Park Hotel,brigade road,520,15,0,0,72,164,0.4448499229892926,0,Available
Frolic,"byresandra,tavarekere,madiwala",1867,18,0,0,132,178,0.7440231354210914,1,Busy
Kerala Food,church street,1278,5,4,0,11,237,0.05,0,Available
Punjab Beat,whitefield,220,3,2,0,13,224,0.0586534838876724,0,Available
Food Magic Restaurant,kalyan nagar,2652,11,5,1,109,296,0.3710280506582886,0,Available
Nutri Fit,bannerghatta road,2008,15,6,1,60,244,0.24862410737893886,0,Available
Food Magic Restaurant,kalyan nagar,2518,21,6,1,168,283,0.5942849085104956,0,Busy
South Tiffins,koramangala 6th block,1154,1,6,1,36,243,0.14937878815498853,0,Available
White Horse Pulse Resto Bar,bellandur,1504,15,6,1,73,217,0.34013476484295485,0,Available
Atithi Point Ande Ka Funda,banashankari,2444,19,3,0,206,263,0.7832796995411587,1,Full
India On Wheels,"byresandra,tavarekere,madiwala",554,1,2,0,14,288,0.05,0,Available
Hotel Smile,bannerghatta road,2403,2,2,0,13,181,0.07695992857942327,0,Available
Sandras Bar & Restaurant,indiranagar,1112,7,4,0,45,99,0.4575766855731696,1,Available
Eden Park,brigade road,989,4,6,1,53,264,0.20401984111247867,0,Available
Aao G Khao G,hsr,2559,14,1,0,228,278,0.8235249334723752,0,Full
Vinaya Cafe,basavanagudi,59,10,2,0,186,294,0.6353812137761905,1,Busy
Volga Restaurant,electronic city,2510,13,6,1,169,230,0.735048913980759,0,Busy
Mayuri,new bel road,1732,3,2,0,14,293,0.05,0,Available
Grubhouse,indiranagar,200,7,1,0,115,238,0.48499760655931023,1,Available
Salt N Pepper,electronic city,712,15,1,0,67,232,0.2916562030209639,0,Available
M. R. G Sweets Angadi,jayanagar,2694,5,0,0,6,126,0.05,0,Available
Italia - The Park Bangalore,brigade road,2357,4,0,0,11,226,0.05,0,Available
Bakers Paradise,rajajinagar,1643,10,5,1,171,203,0.84260426279185,1,Full
Indian Coffee House & Restaurant,"byresandra,tavarekere,madiwala",1990,21,5,1,210,296,0.7107267329398943,0,Busy
Vijayalakshmi,banashankari,273,8,4,0,177,215,0.826934433703625,1,Full
White Horse Pulse Resto Bar,bellandur,2246,13,2,0,158,244,0.6478262446662746,0,Busy
Punjabi Chulla,bellandur,1092,11,3,0,40,127,0.3176820872139398,0,Available
Thalassery Cafe,"byresandra,tavarekere,madiwala",2075,10,2,0,223,292,0.7653319915412734,1,Busy
Purvanchal Tokri,kalyan nagar,939,2,4,0,8,114,0.07283448896739468,0,Available
7 Degrees North,hsr,108,11,4,0,123,265,0.4673452090298537,0,Available
Karama Restaurant,"byresandra,tavarekere,madiwala",320,7,6,1,157,205,0.7665461051790348,1,Busy
Tummy Singh,brookefield,2689,0,0,0,6,130,0.05,0,Available
Royal King Cafe,jp nagar,785,16,4,0,78,204,0.3829732417879175,0,Available
Biryani Foodies,"byresandra,tavarekere,madiwala",1319,22,5,1,185,240,0.7711396554491592,0,Busy
New Roll Centre,indiranagar,1299,2,5,1,8,161,0.05,0,Available
Ziyan's Cafe 27th,hsr,1305,8,5,1,287,287,1.0,1,Full
Ice Cafe & Lassi Shop,jayanagar,2019,2,0,0,74,295,0.25379319184125526,0,Available
Chefactory Gold by Flechazo,brookefield,1832,7,6,1,123,237,0.5202455193755585,1,Busy
BMG Hotel,electronic city,705,8,1,0,74,102,0.7282497178985736,1,Busy
Kichukkhon,marathahalli,1805,4,5,1,62,287,0.21676614668435024,0,Available
Agarwal Food Service,hsr,2754,17,2,0,160,199,0.8071495310825648,1,Full
Ibaco,malleshwaram,1424,7,3,0,90,150,0.6051476275239523,1,Busy
Aroma Of Asia,mg road,263,22,3,0,107,170,0.6340589216400496,0,Busy
Viceroy's Sarathi,frazer town,1990,21,5,1,215,296,0.7290695920928144,0,Busy
Punjab Calling,electronic city,718,21,1,0,129,277,0.46735278716889167,0,Available
Earthen Bowl,marathahalli,385,0,2,0,48,236,0.20473177066214485,0,Available
Sai Bhavan Veg & Non Veg,kalyan nagar,429,20,3,0,244,273,0.8969589992427773,1,Full
Hunger Meals,koramangala 4th block,540,11,1,0,69,252,0.2770609255931972,0,Available
Night Cafe,"byresandra,tavarekere,madiwala",259,18,3,0,200,259,0.7756523050186138,1,Busy
Millet Mama,banashankari,2629,12,4,0,154,272,0.5668892497444278,0,Busy
Just Parathas,brookefield,1858,9,0,0,234,269,0.8714254756017834,1,Full
Despiwich Dragon's Kitchen,kammanahalli,598,21,3,0,159,243,0.6572057441714144,0,Busy
Thai & Chinese Fast Food,whitefield,253,12,3,0,173,243,0.7137808983000689,0,Busy
Wok Paper Scissors,"byresandra,tavarekere,madiwala",335,22,6,1,168,210,0.8024353359870502,0,Full
1992 Chats - Space,malleshwaram,1164,11,6,1,89,288,0.3115922769020059,0,Available
TBC - The Breakfast Company,brookefield,521,16,0,0,69,196,0.35646059258936,0,Available
Biriyaniz,"byresandra,tavarekere,madiwala",965,4,5,1,10,202,0.05,0,Available
Nandanam Family Restaurant,electronic city,760,15,3,0,42,142,0.2976447849125762,0,Available
Bihar Ki Shan,hsr,1607,22,3,0,61,106,0.5825645742097164,0,Busy
Empire Juice Shop,rajajinagar,1319,22,5,1,171,240,0.7125307922040941,0,Busy
Eatsomnia,bannerghatta road,2209,0,1,0,3,62,0.06304730711666415,0,Available
Inchara Restaurant,kalyan nagar,1754,1,3,0,22,261,0.08685274043283323,0,Available
Bansuri Sweets,"byresandra,tavarekere,madiwala",629,4,5,1,46,237,0.19760471714415062,0,Available
Kanha's Kafe,"byresandra,tavarekere,madiwala",1797,20,4,0,164,223,0.7363235762761783,1,Busy
Al Ghani Resetaurant,kammanahalli,1992,23,5,1,156,295,0.529342289926132,0,Busy
Bangaliana,electronic city,1209,8,1,0,295,297,0.994958390420542,1,Full
Halli Mane Rotti,indiranagar,1836,11,6,1,102,213,0.48314540786904864,0,Available
Blu Dale Fast Food,koramangala 4th block,1967,22,4,0,93,199,0.4707737304894381,0,Available
Snow Gola,brigade road,362,1,1,0,31,188,0.16897078052451944,0,Available
24/7 Food Service,"byresandra,tavarekere,madiwala",621,20,4,0,62,86,0.7297025229448657,1,Busy
B.M.W - Bhookh Mitaane Wala,koramangala 6th block,354,17,0,0,157,195,0.806348721533106,1,Full
Five Spice Dining,brookefield,335,22,6,1,151,210,0.7194224129013493,0,Busy
Biryani Durbar,bannerghatta road,960,23,4,0,105,183,0.5765592199683678,0,Busy
Biriyummy,kalyan nagar,2244,11,2,0,66,298,0.22162343344136032,0,Available
Hangyo,rajajinagar,2398,21,1,0,96,182,0.5309458947683741,0,Busy
Pasta Street,"byresandra,tavarekere,madiwala",1136,7,5,1,56,104,0.5408808084518757,1,Busy
Juice Point,koramangala 4th block,2331,2,6,1,7,158,0.05,0,Available
Art of Biryani & Curries,kalyan nagar,1775,22,3,0,65,110,0.5932821709950644,0,Busy
Soho Bar & Grill,banashankari,1252,3,3,0,5,108,0.05,0,Available
Andhra Spicy Inn,kalyan nagar,105,8,4,0,119,135,0.8882052065712619,1,Full
WAFL Co,"byresandra,tavarekere,madiwala",1241,16,2,0,52,117,0.4487246155335927,0,Available
Xian,brigade road,963,2,5,1,15,273,0.05699467586299569,0,Available
Kebab Ganj,koramangala 4th block,2523,2,0,0,13,106,0.12394045005353771,0,Available
Biryani Bazar,indiranagar,1547,10,1,0,225,259,0.8699685110302934,1,Full
Fitnest,"byresandra,tavarekere,madiwala",1055,22,1,0,171,265,0.6472002270919274,0,Busy
Indulge Cupcakes,marathahalli,609,8,4,0,134,163,0.8275955267916086,1,Full
Atithi Sambrama,bellandur,1084,3,3,0,16,95,0.17426824183597223,0,Available
Shree Guru Juice 'N' Ice,bannerghatta road,201,8,1,0,255,294,0.8682248952680657,1,Full
Cafe 99 Kerala Mess,kalyan nagar,1760,7,3,0,85,200,0.42623375776727024,1,Available
Queens,electronic city,298,9,5,1,298,298,1.0,1,Full
RP Sweets,bellandur,723,2,2,0,39,209,0.1887290837266742,0,Available
Blue Wings Bar & Restaurant,banashankari,2318,13,5,1,65,87,0.7516713895821419,0,Busy
Apna Veg Dhaba,bellandur,1676,19,6,1,254,282,0.9007937835447601,1,Full
The Rendezvous,"byresandra,tavarekere,madiwala",1934,13,3,0,107,136,0.788332899281107,0,Full
Sriracha,brigade road,829,12,6,1,115,143,0.8070686180420638,0,Full
Taaza Thindi,banashankari,1740,11,2,0,57,142,0.40729780477660116,0,Available
Chung Shan Chinese Restaurant,church street,2282,1,4,0,62,185,0.3363872494619361,0,Available
Spice Treat,marathahalli,1133,4,5,1,3,67,0.05,0,Available
New Pepper Pot,marathahalli,205,12,1,0,168,289,0.5818955396846225,0,Busy
Corner House Ice Cream,frazer town,2116,3,4,0,17,131,0.1303818595604876,0,Available
My China,kalyan nagar,1178,1,0,0,32,186,0.17215625051261435,0,Available
Chaiwala,"byresandra,tavarekere,madiwala",501,20,6,1,194,222,0.873913362615523,1,Full
Home Food,frazer town,548,19,1,0,235,255,0.9253260663321035,1,Full
Samosa Express,brookefield,2088,23,2,0,29,64,0.46613942002767506,0,Available
Shree Durgamba Juice Centre,"byresandra,tavarekere,madiwala",1538,1,1,0,43,255,0.16929186230316112,0,Available
Olive Garden,kalyan nagar,1587,2,3,0,9,190,0.05,0,Available
New Punjabi Dhaba,bellandur,1823,22,5,1,112,131,0.8619377906207296,0,Full
S K Ruchi,kalyan nagar,2554,9,1,0,265,265,1.0,1,Full
Hot Momos,kalyan nagar,241,0,3,0,13,274,0.05,0,Available
Terra Bites,"byresandra,tavarekere,madiwala",1993,0,6,1,10,176,0.06004428640914197,0,Available
Kabab Mandra,whitefield,1541,4,1,0,45,244,0.18595878869798022,0,Available
Royal Chef Naati Oota,bannerghatta road,2112,23,3,0,92,165,0.5612869350210485,0,Busy
Andhra Vilaas,bellandur,1460,19,4,0,227,294,0.7754588782067762,1,Busy
Shree Muthahalli Veg,"byresandra,tavarekere,madiwala",1033,0,1,0,23,234,0.10253884205424102,0,Available
Chaai Resto,"byresandra,tavarekere,madiwala",479,22,5,1,130,263,0.4980326843802343,0,Available
Kolkatta Famous Chat,indiranagar,681,8,0,0,170,208,0.8186162253905762,1,Full
Season - Adarsh Hamilton,brigade road,1957,12,4,0,126,194,0.6510272225935826,0,Busy
Mount View Fast Food,lavelle road,2517,20,6,1,72,86,0.8476877177600227,1,Full
Bonbonbite,new bel road,1824,23,5,1,87,105,0.8343632003468814,0,Full
Hotel Sai Renaissance,whitefield,1120,15,4,0,20,117,0.17434931057207434,0,Available
Le Rosa Restaurant,"byresandra,tavarekere,madiwala",1975,6,5,1,156,219,0.7138205186747977,0,Busy
Oregano Soul Food,whitefield,92,19,3,0,224,298,0.7521037069668192,1,Busy
Mumbai Kulfi,electronic city,2740,3,2,0,5,80,0.07202398315041657,0,Available
Maraheb Restaurant,kalyan nagar,1136,7,5,1,73,104,0.7115371896051711,1,Busy
Myu Bar at Gilly's Redefined,"byresandra,tavarekere,madiwala",2724,11,1,0,71,215,0.33400512945688904,0,Available
Masala Oota,brigade road,2691,2,0,0,43,278,0.1570612997219531,0,Available
The Teal Door Cafe,indiranagar,459,2,5,1,39,188,0.2118184660532861,0,Available
Ishta Upahar,brigade road,1485,20,5,1,142,165,0.8638691616816676,1,Full
Priyadarshini Veg,malleshwaram,1687,6,0,0,28,59,0.488776326549225,0,Available
Adukkala Restaurant,kammanahalli,921,8,3,0,150,212,0.7114849473442202,1,Busy
Cafezone,kalyan nagar,972,11,5,1,45,175,0.2624589470021045,0,Available
Aastha Bengali Mess,malleshwaram,1308,11,5,1,74,117,0.6399094425308725,0,Busy
Shoiab Family Restaurant,electronic city,774,5,4,0,49,221,0.2244679580736787,0,Available
Mamagoto,indiranagar,798,5,5,1,5,105,0.05,0,Available
Udupi Cafe,whitefield,2279,22,3,0,118,253,0.46775420432564296,0,Available
Kamat Minerva,basavanagudi,1478,13,5,1,127,145,0.8761866061718491,0,Full
Sagar Hotel,malleshwaram,1264,15,3,0,77,218,0.3547264797377967,0,Available
Anu Momos Chinese Kitchen,kalyan nagar,1288,15,4,0,64,181,0.35488838353173646,0,Available
Queen Pearls,"byresandra,tavarekere,madiwala",1013,4,0,0,11,153,0.07450442064463023,0,Available
Hotel Manarama,electronic city,1670,13,6,1,48,59,0.8154545739997099,0,Full
Maa Durga Restaurant,brookefield,1624,15,4,0,86,261,0.33278795241593573,0,Available
